2022-03-13 02:55:37.966 UTC,"postgres","template1",49970,"[local]",622d5d29.c332,2,"authentication",2022-03-13 02:55:37 UTC,3/3,0,LOG,00000,"connection authenticated: identity=""postgres"" method=peer (/etc/postgresql/14/main/pg_hba.conf:90)",,,,,,,,,"","client backend",,0
2022-03-13 02:55:37.966 UTC,"postgres","template1",49970,"[local]",622d5d29.c332,3,"authentication",2022-03-13 02:55:37 UTC,3/3,0,LOG,00000,"connection authorized: user=postgres database=template1 application_name=psql",,,,,,,,,"","client backend",,0
2022-03-13 02:55:37.967 UTC,"postgres","template1",49970,"[local]",622d5d29.c332,4,"idle",2022-03-13 02:55:37 UTC,3/4,0,LOG,00000,"statement: ",,,,,,,,,"psql","client backend",,0
2022-03-13 02:55:37.967 UTC,"postgres","template1",49970,"[local]",622d5d29.c332,5,"idle",2022-03-13 02:55:37 UTC,,0,LOG,00000,"disconnection: session time: 0:00:00.002 user=postgres database=template1 host=[local]",,,,,,,,,"psql","client backend",,0
2022-03-13 02:55:38.475 UTC,,,49994,"[local]",622d5d2a.c34a,1,"",2022-03-13 02:55:38 UTC,,0,LOG,00000,"connection received: host=[local]",,,,,,,,,"","not initialized",,0
2022-03-13 02:55:38.476 UTC,"postgres","template1",49994,"[local]",622d5d2a.c34a,2,"authentication",2022-03-13 02:55:38 UTC,3/5,0,LOG,00000,"connection authenticated: identity=""postgres"" method=peer (/etc/postgresql/14/main/pg_hba.conf:90)",,,,,,,,,"","client backend",,0
2022-03-13 02:55:38.476 UTC,"postgres","template1",49994,"[local]",622d5d2a.c34a,3,"authentication",2022-03-13 02:55:38 UTC,3/5,0,LOG,00000,"connection authorized: user=postgres database=template1 application_name=psql",,,,,,,,,"","client backend",,0
2022-03-13 02:55:38.477 UTC,"postgres","template1",49994,"[local]",622d5d2a.c34a,4,"idle",2022-03-13 02:55:38 UTC,3/6,0,LOG,00000,"statement: ",,,,,,,,,"psql","client backend",,0
2022-03-13 02:55:38.477 UTC,"postgres","template1",49994,"[local]",622d5d2a.c34a,5,"idle",2022-03-13 02:55:38 UTC,,0,LOG,00000,"disconnection: session time: 0:00:00.001 user=postgres database=template1 host=[local]",,,,,,,,,"psql","client backend",,0
2022-03-13 02:55:38.519 UTC,,,50000,"[local]",622d5d2a.c350,1,"",2022-03-13 02:55:38 UTC,,0,LOG,00000,"connection received: host=[local]",,,,,,,,,"","not initialized",,0
2022-03-13 02:55:38.519 UTC,"root","root",50000,"[local]",622d5d2a.c350,2,"authentication",2022-03-13 02:55:38 UTC,3/7,0,FATAL,28P01,"password authentication failed for user ""root""","Role ""root"" does not exist.
Connection matched pg_hba.conf line 95: ""local   all             all                                     scram-sha-256 """,,,,,,,,"","client backend",,0
2022-03-13 02:55:38.519 UTC,"root","root",50000,"[local]",622d5d2a.c350,3,"authentication",2022-03-13 02:55:38 UTC,3/7,0,LOG,08006,"could not send data to client: Broken pipe",,,,,,,,,"","client backend",,0
2022-03-13 02:55:39.981 UTC,,,50038,"127.0.0.1:47558",622d5d2b.c376,1,"",2022-03-13 02:55:39 UTC,,0,LOG,00000,"connection received: host=127.0.0.1 port=47558",,,,,,,,,"","not initialized",,0
2022-03-13 02:55:40.304 UTC,"project1user","project1db",50038,"127.0.0.1:47558",622d5d2b.c376,2,"authentication",2022-03-13 02:55:39 UTC,3/8,0,LOG,00000,"connection authenticated: identity=""project1user"" method=scram-sha-256 (/etc/postgresql/14/main/pg_hba.conf:97)",,,,,,,,,"","client backend",,0
2022-03-13 02:55:40.304 UTC,"project1user","project1db",50038,"127.0.0.1:47558",622d5d2b.c376,3,"authentication",2022-03-13 02:55:39 UTC,3/8,0,LOG,00000,"connection authorized: user=project1user database=project1db SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)",,,,,,,,,"","client backend",,0
2022-03-13 02:55:40.335 UTC,"project1user","project1db",50038,"127.0.0.1:47558",622d5d2b.c376,4,"idle",2022-03-13 02:55:39 UTC,3/9,0,LOG,00000,"statement: BEGIN",,,,,,,,,"","client backend",,0
2022-03-13 02:55:40.335 UTC,"project1user","project1db",50038,"127.0.0.1:47558",622d5d2b.c376,5,"idle in transaction",2022-03-13 02:55:39 UTC,3/9,0,LOG,00000,"statement: SET extra_float_digits = 3",,,,,,,,,"","client backend",,0
2022-03-13 02:55:40.336 UTC,"project1user","project1db",50038,"127.0.0.1:47558",622d5d2b.c376,6,"idle in transaction",2022-03-13 02:55:39 UTC,3/9,0,LOG,00000,"statement: SET application_name = 'PostgreSQL JDBC Driver'",,,,,,,,,"","client backend",,0
2022-03-13 02:55:40.336 UTC,"project1user","project1db",50038,"127.0.0.1:47558",622d5d2b.c376,7,"idle in transaction",2022-03-13 02:55:39 UTC,3/9,0,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-03-13 02:55:40.351 UTC,"project1user","project1db",50038,"127.0.0.1:47558",622d5d2b.c376,8,"idle",2022-03-13 02:55:39 UTC,3/10,0,LOG,00000,"statement: select current_schema()",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-03-13 02:55:40.360 UTC,"project1user","project1db",50038,"127.0.0.1:47558",622d5d2b.c376,9,"idle",2022-03-13 02:55:39 UTC,3/11,0,LOG,00000,"statement: SELECT NULL AS TABLE_CAT, n.nspname AS TABLE_SCHEM, c.relname AS TABLE_NAME,  CASE n.nspname ~ '^pg_' OR n.nspname = 'information_schema'  WHEN true THEN CASE  WHEN n.nspname = 'pg_catalog' OR n.nspname = 'information_schema' THEN CASE c.relkind   WHEN 'r' THEN 'SYSTEM TABLE'   WHEN 'v' THEN 'SYSTEM VIEW'   WHEN 'i' THEN 'SYSTEM INDEX'   ELSE NULL   END  WHEN n.nspname = 'pg_toast' THEN CASE c.relkind   WHEN 'r' THEN 'SYSTEM TOAST TABLE'   WHEN 'i' THEN 'SYSTEM TOAST INDEX'   ELSE NULL   END  ELSE CASE c.relkind   WHEN 'r' THEN 'TEMPORARY TABLE'   WHEN 'p' THEN 'TEMPORARY TABLE'   WHEN 'i' THEN 'TEMPORARY INDEX'   WHEN 'S' THEN 'TEMPORARY SEQUENCE'   WHEN 'v' THEN 'TEMPORARY VIEW'   ELSE NULL   END  END  WHEN false THEN CASE c.relkind  WHEN 'r' THEN 'TABLE'  WHEN 'p' THEN 'PARTITIONED TABLE'  WHEN 'i' THEN 'INDEX'  WHEN 'P' then 'PARTITIONED INDEX'  WHEN 'S' THEN 'SEQUENCE'  WHEN 'v' THEN 'VIEW'  WHEN 'c' THEN 'TYPE'  WHEN 'f' THEN 'FOREIGN TABLE'  WHEN 'm' THEN 'MATERIALIZED VIEW'  ELSE NULL  END  ELSE NULL  END  AS TABLE_TYPE, d.description AS REMARKS,  '' as TYPE_CAT, '' as TYPE_SCHEM, '' as TYPE_NAME, '' AS SELF_REFERENCING_COL_NAME, '' AS REF_GENERATION  FROM pg_catalog.pg_namespace n, pg_catalog.pg_class c  LEFT JOIN pg_catalog.pg_description d ON (c.oid = d.objoid AND d.objsubid = 0  and d.classoid = 'pg_class'::regclass)  WHERE c.relnamespace = n.oid  AND n.nspname LIKE 'public' AND (false  OR ( c.relkind = 'r' AND n.nspname !~ '^pg_' AND n.nspname <> 'information_schema' ) )  ORDER BY TABLE_TYPE,TABLE_SCHEM,TABLE_NAME ",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-03-13 02:55:40.365 UTC,"project1user","project1db",50038,"127.0.0.1:47558",622d5d2b.c376,10,"idle",2022-03-13 02:55:39 UTC,3/12,0,LOG,00000,"statement: SELECT * FROM (SELECT n.nspname,c.relname,a.attname,a.atttypid,a.attnotnull OR (t.typtype = 'd' AND t.typnotnull) AS attnotnull,a.atttypmod,a.attlen,t.typtypmod,row_number() OVER (PARTITION BY a.attrelid ORDER BY a.attnum) AS attnum, nullif(a.attidentity, '') as attidentity,pg_catalog.pg_get_expr(def.adbin, def.adrelid) AS adsrc,dsc.description,t.typbasetype,t.typtype  FROM pg_catalog.pg_namespace n  JOIN pg_catalog.pg_class c ON (c.relnamespace = n.oid)  JOIN pg_catalog.pg_attribute a ON (a.attrelid=c.oid)  JOIN pg_catalog.pg_type t ON (a.atttypid = t.oid)  LEFT JOIN pg_catalog.pg_attrdef def ON (a.attrelid=def.adrelid AND a.attnum = def.adnum)  LEFT JOIN pg_catalog.pg_description dsc ON (c.oid=dsc.objoid AND a.attnum = dsc.objsubid)  LEFT JOIN pg_catalog.pg_class dc ON (dc.oid=dsc.classoid AND dc.relname='pg_class')  LEFT JOIN pg_catalog.pg_namespace dn ON (dc.relnamespace=dn.oid AND dn.nspname='pg_catalog')  WHERE c.relkind in ('r','p','v','f','m') and a.attnum > 0 AND NOT a.attisdropped  AND n.nspname LIKE 'public' AND c.relname LIKE 'observations') c WHERE true  ORDER BY nspname,c.relname,attnum ",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-03-13 02:55:40.373 UTC,"project1user","project1db",50038,"127.0.0.1:47558",622d5d2b.c376,11,"idle",2022-03-13 02:55:39 UTC,3/13,0,LOG,00000,"statement: SELECT     tmp.TABLE_CAT,     tmp.TABLE_SCHEM,     tmp.TABLE_NAME,     tmp.NON_UNIQUE,     tmp.INDEX_QUALIFIER,     tmp.INDEX_NAME,     tmp.TYPE,     tmp.ORDINAL_POSITION,     trim(both '""' from pg_catalog.pg_get_indexdef(tmp.CI_OID, tmp.ORDINAL_POSITION, false)) AS COLUMN_NAME,   CASE tmp.AM_NAME     WHEN 'btree' THEN CASE tmp.I_INDOPTION[tmp.ORDINAL_POSITION - 1] & 1::smallint       WHEN 1 THEN 'D'       ELSE 'A'     END     ELSE NULL   END AS ASC_OR_DESC,     tmp.CARDINALITY,     tmp.PAGES,     tmp.FILTER_CONDITION FROM (SELECT NULL AS TABLE_CAT, n.nspname AS TABLE_SCHEM,   ct.relname AS TABLE_NAME, NOT i.indisunique AS NON_UNIQUE,   NULL AS INDEX_QUALIFIER, ci.relname AS INDEX_NAME,   CASE i.indisclustered     WHEN true THEN 1    ELSE CASE am.amname       WHEN 'hash' THEN 2      ELSE 3    END   END AS TYPE,   (information_schema._pg_expandarray(i.indkey)).n AS ORDINAL_POSITION,   ci.reltuples AS CARDINALITY,   ci.relpages AS PAGES,   pg_catalog.pg_get_expr(i.indpred, i.indrelid) AS FILTER_CONDITION,   ci.oid AS CI_OID,   i.indoption AS I_INDOPTION,   am.amname AS AM_NAME FROM pg_catalog.pg_class ct   JOIN pg_catalog.pg_namespace n ON (ct.relnamespace = n.oid)   JOIN pg_catalog.pg_index i ON (ct.oid = i.indrelid)   JOIN pg_catalog.pg_class ci ON (ci.oid = i.indexrelid)   JOIN pg_catalog.pg_am am ON (ci.relam = am.oid) WHERE true  AND n.nspname = 'public' AND ct.relname = 'observations') AS tmp ORDER BY NON_UNIQUE, TYPE, INDEX_NAME, ORDINAL_POSITION ",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-03-13 02:55:40.378 UTC,"project1user","project1db",50038,"127.0.0.1:47558",622d5d2b.c376,12,"idle",2022-03-13 02:55:39 UTC,3/14,0,LOG,00000,"statement: SELECT * FROM (SELECT n.nspname,c.relname,a.attname,a.atttypid,a.attnotnull OR (t.typtype = 'd' AND t.typnotnull) AS attnotnull,a.atttypmod,a.attlen,t.typtypmod,row_number() OVER (PARTITION BY a.attrelid ORDER BY a.attnum) AS attnum, nullif(a.attidentity, '') as attidentity,pg_catalog.pg_get_expr(def.adbin, def.adrelid) AS adsrc,dsc.description,t.typbasetype,t.typtype  FROM pg_catalog.pg_namespace n  JOIN pg_catalog.pg_class c ON (c.relnamespace = n.oid)  JOIN pg_catalog.pg_attribute a ON (a.attrelid=c.oid)  JOIN pg_catalog.pg_type t ON (a.atttypid = t.oid)  LEFT JOIN pg_catalog.pg_attrdef def ON (a.attrelid=def.adrelid AND a.attnum = def.adnum)  LEFT JOIN pg_catalog.pg_description dsc ON (c.oid=dsc.objoid AND a.attnum = dsc.objsubid)  LEFT JOIN pg_catalog.pg_class dc ON (dc.oid=dsc.classoid AND dc.relname='pg_class')  LEFT JOIN pg_catalog.pg_namespace dn ON (dc.relnamespace=dn.oid AND dn.nspname='pg_catalog')  WHERE c.relkind in ('r','p','v','f','m') and a.attnum > 0 AND NOT a.attisdropped  AND n.nspname LIKE 'public' AND c.relname LIKE 'sessions') c WHERE true  ORDER BY nspname,c.relname,attnum ",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-03-13 02:55:40.382 UTC,"project1user","project1db",50038,"127.0.0.1:47558",622d5d2b.c376,13,"idle",2022-03-13 02:55:39 UTC,3/15,0,LOG,00000,"statement: SELECT     tmp.TABLE_CAT,     tmp.TABLE_SCHEM,     tmp.TABLE_NAME,     tmp.NON_UNIQUE,     tmp.INDEX_QUALIFIER,     tmp.INDEX_NAME,     tmp.TYPE,     tmp.ORDINAL_POSITION,     trim(both '""' from pg_catalog.pg_get_indexdef(tmp.CI_OID, tmp.ORDINAL_POSITION, false)) AS COLUMN_NAME,   CASE tmp.AM_NAME     WHEN 'btree' THEN CASE tmp.I_INDOPTION[tmp.ORDINAL_POSITION - 1] & 1::smallint       WHEN 1 THEN 'D'       ELSE 'A'     END     ELSE NULL   END AS ASC_OR_DESC,     tmp.CARDINALITY,     tmp.PAGES,     tmp.FILTER_CONDITION FROM (SELECT NULL AS TABLE_CAT, n.nspname AS TABLE_SCHEM,   ct.relname AS TABLE_NAME, NOT i.indisunique AS NON_UNIQUE,   NULL AS INDEX_QUALIFIER, ci.relname AS INDEX_NAME,   CASE i.indisclustered     WHEN true THEN 1    ELSE CASE am.amname       WHEN 'hash' THEN 2      ELSE 3    END   END AS TYPE,   (information_schema._pg_expandarray(i.indkey)).n AS ORDINAL_POSITION,   ci.reltuples AS CARDINALITY,   ci.relpages AS PAGES,   pg_catalog.pg_get_expr(i.indpred, i.indrelid) AS FILTER_CONDITION,   ci.oid AS CI_OID,   i.indoption AS I_INDOPTION,   am.amname AS AM_NAME FROM pg_catalog.pg_class ct   JOIN pg_catalog.pg_namespace n ON (ct.relnamespace = n.oid)   JOIN pg_catalog.pg_index i ON (ct.oid = i.indrelid)   JOIN pg_catalog.pg_class ci ON (ci.oid = i.indexrelid)   JOIN pg_catalog.pg_am am ON (ci.relam = am.oid) WHERE true  AND n.nspname = 'public' AND ct.relname = 'sessions') AS tmp ORDER BY NON_UNIQUE, TYPE, INDEX_NAME, ORDINAL_POSITION ",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-03-13 02:55:40.384 UTC,"project1user","project1db",50038,"127.0.0.1:47558",622d5d2b.c376,14,"idle",2022-03-13 02:55:39 UTC,3/16,0,LOG,00000,"statement: SELECT * FROM (SELECT n.nspname,c.relname,a.attname,a.atttypid,a.attnotnull OR (t.typtype = 'd' AND t.typnotnull) AS attnotnull,a.atttypmod,a.attlen,t.typtypmod,row_number() OVER (PARTITION BY a.attrelid ORDER BY a.attnum) AS attnum, nullif(a.attidentity, '') as attidentity,pg_catalog.pg_get_expr(def.adbin, def.adrelid) AS adsrc,dsc.description,t.typbasetype,t.typtype  FROM pg_catalog.pg_namespace n  JOIN pg_catalog.pg_class c ON (c.relnamespace = n.oid)  JOIN pg_catalog.pg_attribute a ON (a.attrelid=c.oid)  JOIN pg_catalog.pg_type t ON (a.atttypid = t.oid)  LEFT JOIN pg_catalog.pg_attrdef def ON (a.attrelid=def.adrelid AND a.attnum = def.adnum)  LEFT JOIN pg_catalog.pg_description dsc ON (c.oid=dsc.objoid AND a.attnum = dsc.objsubid)  LEFT JOIN pg_catalog.pg_class dc ON (dc.oid=dsc.classoid AND dc.relname='pg_class')  LEFT JOIN pg_catalog.pg_namespace dn ON (dc.relnamespace=dn.oid AND dn.nspname='pg_catalog')  WHERE c.relkind in ('r','p','v','f','m') and a.attnum > 0 AND NOT a.attisdropped  AND n.nspname LIKE 'public' AND c.relname LIKE 'sources') c WHERE true  ORDER BY nspname,c.relname,attnum ",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-03-13 02:55:40.387 UTC,"project1user","project1db",50038,"127.0.0.1:47558",622d5d2b.c376,15,"idle",2022-03-13 02:55:39 UTC,3/17,0,LOG,00000,"statement: SELECT     tmp.TABLE_CAT,     tmp.TABLE_SCHEM,     tmp.TABLE_NAME,     tmp.NON_UNIQUE,     tmp.INDEX_QUALIFIER,     tmp.INDEX_NAME,     tmp.TYPE,     tmp.ORDINAL_POSITION,     trim(both '""' from pg_catalog.pg_get_indexdef(tmp.CI_OID, tmp.ORDINAL_POSITION, false)) AS COLUMN_NAME,   CASE tmp.AM_NAME     WHEN 'btree' THEN CASE tmp.I_INDOPTION[tmp.ORDINAL_POSITION - 1] & 1::smallint       WHEN 1 THEN 'D'       ELSE 'A'     END     ELSE NULL   END AS ASC_OR_DESC,     tmp.CARDINALITY,     tmp.PAGES,     tmp.FILTER_CONDITION FROM (SELECT NULL AS TABLE_CAT, n.nspname AS TABLE_SCHEM,   ct.relname AS TABLE_NAME, NOT i.indisunique AS NON_UNIQUE,   NULL AS INDEX_QUALIFIER, ci.relname AS INDEX_NAME,   CASE i.indisclustered     WHEN true THEN 1    ELSE CASE am.amname       WHEN 'hash' THEN 2      ELSE 3    END   END AS TYPE,   (information_schema._pg_expandarray(i.indkey)).n AS ORDINAL_POSITION,   ci.reltuples AS CARDINALITY,   ci.relpages AS PAGES,   pg_catalog.pg_get_expr(i.indpred, i.indrelid) AS FILTER_CONDITION,   ci.oid AS CI_OID,   i.indoption AS I_INDOPTION,   am.amname AS AM_NAME FROM pg_catalog.pg_class ct   JOIN pg_catalog.pg_namespace n ON (ct.relnamespace = n.oid)   JOIN pg_catalog.pg_index i ON (ct.oid = i.indrelid)   JOIN pg_catalog.pg_class ci ON (ci.oid = i.indexrelid)   JOIN pg_catalog.pg_am am ON (ci.relam = am.oid) WHERE true  AND n.nspname = 'public' AND ct.relname = 'sources') AS tmp ORDER BY NON_UNIQUE, TYPE, INDEX_NAME, ORDINAL_POSITION ",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-03-13 02:55:40.389 UTC,"project1user","project1db",50038,"127.0.0.1:47558",622d5d2b.c376,16,"idle",2022-03-13 02:55:39 UTC,3/18,0,LOG,00000,"statement: SELECT * FROM (SELECT n.nspname,c.relname,a.attname,a.atttypid,a.attnotnull OR (t.typtype = 'd' AND t.typnotnull) AS attnotnull,a.atttypmod,a.attlen,t.typtypmod,row_number() OVER (PARTITION BY a.attrelid ORDER BY a.attnum) AS attnum, nullif(a.attidentity, '') as attidentity,pg_catalog.pg_get_expr(def.adbin, def.adrelid) AS adsrc,dsc.description,t.typbasetype,t.typtype  FROM pg_catalog.pg_namespace n  JOIN pg_catalog.pg_class c ON (c.relnamespace = n.oid)  JOIN pg_catalog.pg_attribute a ON (a.attrelid=c.oid)  JOIN pg_catalog.pg_type t ON (a.atttypid = t.oid)  LEFT JOIN pg_catalog.pg_attrdef def ON (a.attrelid=def.adrelid AND a.attnum = def.adnum)  LEFT JOIN pg_catalog.pg_description dsc ON (c.oid=dsc.objoid AND a.attnum = dsc.objsubid)  LEFT JOIN pg_catalog.pg_class dc ON (dc.oid=dsc.classoid AND dc.relname='pg_class')  LEFT JOIN pg_catalog.pg_namespace dn ON (dc.relnamespace=dn.oid AND dn.nspname='pg_catalog')  WHERE c.relkind in ('r','p','v','f','m') and a.attnum > 0 AND NOT a.attisdropped  AND n.nspname LIKE 'public' AND c.relname LIKE 'types') c WHERE true  ORDER BY nspname,c.relname,attnum ",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-03-13 02:55:40.392 UTC,"project1user","project1db",50038,"127.0.0.1:47558",622d5d2b.c376,17,"idle",2022-03-13 02:55:39 UTC,3/19,0,LOG,00000,"statement: SELECT     tmp.TABLE_CAT,     tmp.TABLE_SCHEM,     tmp.TABLE_NAME,     tmp.NON_UNIQUE,     tmp.INDEX_QUALIFIER,     tmp.INDEX_NAME,     tmp.TYPE,     tmp.ORDINAL_POSITION,     trim(both '""' from pg_catalog.pg_get_indexdef(tmp.CI_OID, tmp.ORDINAL_POSITION, false)) AS COLUMN_NAME,   CASE tmp.AM_NAME     WHEN 'btree' THEN CASE tmp.I_INDOPTION[tmp.ORDINAL_POSITION - 1] & 1::smallint       WHEN 1 THEN 'D'       ELSE 'A'     END     ELSE NULL   END AS ASC_OR_DESC,     tmp.CARDINALITY,     tmp.PAGES,     tmp.FILTER_CONDITION FROM (SELECT NULL AS TABLE_CAT, n.nspname AS TABLE_SCHEM,   ct.relname AS TABLE_NAME, NOT i.indisunique AS NON_UNIQUE,   NULL AS INDEX_QUALIFIER, ci.relname AS INDEX_NAME,   CASE i.indisclustered     WHEN true THEN 1    ELSE CASE am.amname       WHEN 'hash' THEN 2      ELSE 3    END   END AS TYPE,   (information_schema._pg_expandarray(i.indkey)).n AS ORDINAL_POSITION,   ci.reltuples AS CARDINALITY,   ci.relpages AS PAGES,   pg_catalog.pg_get_expr(i.indpred, i.indrelid) AS FILTER_CONDITION,   ci.oid AS CI_OID,   i.indoption AS I_INDOPTION,   am.amname AS AM_NAME FROM pg_catalog.pg_class ct   JOIN pg_catalog.pg_namespace n ON (ct.relnamespace = n.oid)   JOIN pg_catalog.pg_index i ON (ct.oid = i.indrelid)   JOIN pg_catalog.pg_class ci ON (ci.oid = i.indexrelid)   JOIN pg_catalog.pg_am am ON (ci.relam = am.oid) WHERE true  AND n.nspname = 'public' AND ct.relname = 'types') AS tmp ORDER BY NON_UNIQUE, TYPE, INDEX_NAME, ORDINAL_POSITION ",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-03-13 02:55:40.394 UTC,"project1user","project1db",50038,"127.0.0.1:47558",622d5d2b.c376,18,"idle",2022-03-13 02:55:39 UTC,3/20,0,LOG,00000,"statement: SELECT setting FROM pg_catalog.pg_settings WHERE name='max_index_keys'",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-03-13 02:55:40.396 UTC,"project1user","project1db",50038,"127.0.0.1:47558",622d5d2b.c376,19,"idle",2022-03-13 02:55:39 UTC,3/21,0,LOG,00000,"statement: SELECT NULL::text AS PKTABLE_CAT, pkn.nspname AS PKTABLE_SCHEM, pkc.relname AS PKTABLE_NAME, pka.attname AS PKCOLUMN_NAME, NULL::text AS FKTABLE_CAT, fkn.nspname AS FKTABLE_SCHEM, fkc.relname AS FKTABLE_NAME, fka.attname AS FKCOLUMN_NAME, pos.n AS KEY_SEQ, CASE con.confupdtype  WHEN 'c' THEN 0 WHEN 'n' THEN 2 WHEN 'd' THEN 4 WHEN 'r' THEN 1 WHEN 'p' THEN 1 WHEN 'a' THEN 3 ELSE NULL END AS UPDATE_RULE, CASE con.confdeltype  WHEN 'c' THEN 0 WHEN 'n' THEN 2 WHEN 'd' THEN 4 WHEN 'r' THEN 1 WHEN 'p' THEN 1 WHEN 'a' THEN 3 ELSE NULL END AS DELETE_RULE, con.conname AS FK_NAME, pkic.relname AS PK_NAME, CASE  WHEN con.condeferrable AND con.condeferred THEN 5 WHEN con.condeferrable THEN 6 ELSE 7 END AS DEFERRABILITY  FROM  pg_catalog.pg_namespace pkn, pg_catalog.pg_class pkc, pg_catalog.pg_attribute pka,  pg_catalog.pg_namespace fkn, pg_catalog.pg_class fkc, pg_catalog.pg_attribute fka,  pg_catalog.pg_constraint con,  pg_catalog.generate_series(1, 32) pos(n),  pg_catalog.pg_class pkic WHERE pkn.oid = pkc.relnamespace AND pkc.oid = pka.attrelid AND pka.attnum = con.confkey[pos.n] AND con.confrelid = pkc.oid  AND fkn.oid = fkc.relnamespace AND fkc.oid = fka.attrelid AND fka.attnum = con.conkey[pos.n] AND con.conrelid = fkc.oid  AND con.contype = 'f' AND (pkic.relkind = 'i' OR pkic.relkind = 'I') AND pkic.oid = con.conindid  AND fkn.nspname = 'public' AND fkc.relname = 'sessions' ORDER BY pkn.nspname,pkc.relname, con.conname,pos.n",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
