2022-02-28 02:06:00.556 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159709,"idle in transaction",2022-02-28 02:05:19 UTC,3/51551,0,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.556 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159710,"idle",2022-02-28 02:05:19 UTC,3/51552,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.556 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159711,"idle in transaction",2022-02-28 02:05:19 UTC,3/51552,0,LOG,00000,"statement: UPDATE trust SET trust = 0 WHERE source_u_id=1468 AND target_u_id=1531",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.556 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159712,"idle in transaction",2022-02-28 02:05:19 UTC,3/51552,0,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.556 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159713,"idle",2022-02-28 02:05:19 UTC,3/51553,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.556 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159714,"idle in transaction",2022-02-28 02:05:19 UTC,3/51553,0,LOG,00000,"statement: UPDATE trust SET trust = 0 WHERE source_u_id=907 AND target_u_id=218",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.557 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159715,"idle in transaction",2022-02-28 02:05:19 UTC,3/51553,0,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.557 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159716,"idle",2022-02-28 02:05:19 UTC,3/51554,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.557 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159717,"idle in transaction",2022-02-28 02:05:19 UTC,3/51554,0,LOG,00000,"statement: SELECT * FROM review r, item i WHERE i.i_id = r.i_id and r.i_id=708 ORDER BY rating DESC, r.creation_date DESC LIMIT 10",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.557 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159718,"idle in transaction",2022-02-28 02:05:19 UTC,3/51554,0,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.557 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159719,"idle",2022-02-28 02:05:19 UTC,3/51555,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.557 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159720,"idle in transaction",2022-02-28 02:05:19 UTC,3/51555,0,LOG,00000,"statement: UPDATE trust SET trust = 1 WHERE source_u_id=1441 AND target_u_id=599",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.558 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159721,"idle in transaction",2022-02-28 02:05:19 UTC,3/51555,0,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.558 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159722,"idle",2022-02-28 02:05:19 UTC,3/51556,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.558 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159723,"idle in transaction",2022-02-28 02:05:19 UTC,3/51556,0,LOG,00000,"statement: SELECT * FROM review r, item i WHERE i.i_id = r.i_id and r.i_id=216 ORDER BY rating DESC, r.creation_date DESC LIMIT 10",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.559 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159724,"idle in transaction",2022-02-28 02:05:19 UTC,3/51556,0,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.559 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159725,"idle",2022-02-28 02:05:19 UTC,3/51557,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.559 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159726,"idle in transaction",2022-02-28 02:05:19 UTC,3/51557,0,LOG,00000,"statement: UPDATE trust SET trust = 0 WHERE source_u_id=1828 AND target_u_id=480",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.559 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159727,"idle in transaction",2022-02-28 02:05:19 UTC,3/51557,0,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.559 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159728,"idle",2022-02-28 02:05:19 UTC,3/51558,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.559 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159729,"idle in transaction",2022-02-28 02:05:19 UTC,3/51558,0,LOG,00000,"statement: SELECT * FROM review r, item i WHERE i.i_id = r.i_id and r.i_id=810 ORDER BY rating DESC, r.creation_date DESC LIMIT 10",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.560 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159730,"idle in transaction",2022-02-28 02:05:19 UTC,3/51558,0,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.560 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159731,"idle",2022-02-28 02:05:19 UTC,3/51559,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.560 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159732,"idle in transaction",2022-02-28 02:05:19 UTC,3/51559,0,LOG,00000,"statement: SELECT * FROM review r WHERE r.i_id=707 ORDER BY creation_date DESC",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.560 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159733,"idle in transaction",2022-02-28 02:05:19 UTC,3/51559,0,LOG,00000,"statement: SELECT * FROM trust t WHERE t.source_u_id=369",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.561 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159734,"idle in transaction",2022-02-28 02:05:19 UTC,3/51559,0,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.561 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159735,"idle",2022-02-28 02:05:19 UTC,3/51560,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.561 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159736,"idle in transaction",2022-02-28 02:05:19 UTC,3/51560,0,LOG,00000,"statement: UPDATE item SET title = 'ky!VSH07WeLRUOnI_bSY|u6v+.!Ixak!xk4O>bt1yUITQN]obhNkgX!YadSR*M,Iq;p@ .><&bvTFjt#pC;pYq!(WV64rnm`2a .l@G<Y.pwWeX$Z@A:@o &B9J}h*j$' WHERE i_id=274",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.561 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159737,"idle in transaction",2022-02-28 02:05:19 UTC,3/51560,52763,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.562 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159738,"idle",2022-02-28 02:05:19 UTC,3/51561,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.562 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159739,"idle in transaction",2022-02-28 02:05:19 UTC,3/51561,0,LOG,00000,"statement: SELECT avg(rating) FROM review r WHERE r.i_id=999",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.562 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159740,"idle in transaction",2022-02-28 02:05:19 UTC,3/51561,0,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.562 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159741,"idle",2022-02-28 02:05:19 UTC,3/51562,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.562 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159742,"idle in transaction",2022-02-28 02:05:19 UTC,3/51562,0,LOG,00000,"statement: SELECT avg(rating) FROM review r WHERE r.i_id=782",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.563 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159743,"idle in transaction",2022-02-28 02:05:19 UTC,3/51562,0,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.563 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159744,"idle",2022-02-28 02:05:19 UTC,3/51563,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.563 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159745,"idle in transaction",2022-02-28 02:05:19 UTC,3/51563,0,LOG,00000,"statement: UPDATE useracct SET name = 'xv\=z/Fnx''yiaqQU!Et16R0{' WHERE u_id=1085",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.563 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159746,"idle in transaction",2022-02-28 02:05:19 UTC,3/51563,52764,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.564 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159747,"idle",2022-02-28 02:05:19 UTC,3/51564,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.564 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159748,"idle in transaction",2022-02-28 02:05:19 UTC,3/51564,0,LOG,00000,"statement: SELECT * FROM review r WHERE r.i_id=571 ORDER BY creation_date DESC",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.564 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159749,"idle in transaction",2022-02-28 02:05:19 UTC,3/51564,0,LOG,00000,"statement: SELECT * FROM trust t WHERE t.source_u_id=879",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.565 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159750,"idle in transaction",2022-02-28 02:05:19 UTC,3/51564,0,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.565 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159751,"idle",2022-02-28 02:05:19 UTC,3/51565,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.565 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159752,"idle in transaction",2022-02-28 02:05:19 UTC,3/51565,0,LOG,00000,"statement: SELECT avg(rating) FROM review r WHERE r.i_id=656",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.565 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159753,"idle in transaction",2022-02-28 02:05:19 UTC,3/51565,0,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.565 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159754,"idle",2022-02-28 02:05:19 UTC,3/51566,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.565 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159755,"idle in transaction",2022-02-28 02:05:19 UTC,3/51566,0,LOG,00000,"statement: UPDATE useracct SET name = '%:|-L&k0t{?b#BvYBjxah8?A' WHERE u_id=332",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.566 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159756,"idle in transaction",2022-02-28 02:05:19 UTC,3/51566,52765,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.566 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159757,"idle",2022-02-28 02:05:19 UTC,3/51567,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.566 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159758,"idle in transaction",2022-02-28 02:05:19 UTC,3/51567,0,LOG,00000,"statement: UPDATE trust SET trust = 0 WHERE source_u_id=1449 AND target_u_id=1988",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.567 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159759,"idle in transaction",2022-02-28 02:05:19 UTC,3/51567,0,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.567 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159760,"idle",2022-02-28 02:05:19 UTC,3/51568,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.567 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159761,"idle in transaction",2022-02-28 02:05:19 UTC,3/51568,0,LOG,00000,"statement: UPDATE trust SET trust = 0 WHERE source_u_id=150 AND target_u_id=621",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.567 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159762,"idle in transaction",2022-02-28 02:05:19 UTC,3/51568,0,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.567 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159763,"idle",2022-02-28 02:05:19 UTC,3/51569,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.567 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159764,"idle in transaction",2022-02-28 02:05:19 UTC,3/51569,0,LOG,00000,"statement: SELECT * FROM review r, useracct u WHERE u.u_id = r.u_id AND r.u_id=1668 ORDER BY rating DESC, r.creation_date DESC LIMIT 10",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.568 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159765,"idle in transaction",2022-02-28 02:05:19 UTC,3/51569,0,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.568 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159766,"idle",2022-02-28 02:05:19 UTC,3/51570,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.568 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159767,"idle in transaction",2022-02-28 02:05:19 UTC,3/51570,0,LOG,00000,"statement: UPDATE useracct SET name = '""/LA_|''.W{1N)9D:c(tsKo M' WHERE u_id=881",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.568 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159768,"idle in transaction",2022-02-28 02:05:19 UTC,3/51570,52766,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.569 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159769,"idle",2022-02-28 02:05:19 UTC,3/51571,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.569 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159770,"idle in transaction",2022-02-28 02:05:19 UTC,3/51571,0,LOG,00000,"statement: SELECT avg(rating) FROM review r, trust t WHERE r.u_id=t.target_u_id AND r.i_id=318 AND t.source_u_id=1261",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.570 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159771,"idle in transaction",2022-02-28 02:05:19 UTC,3/51571,0,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.570 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159772,"idle",2022-02-28 02:05:19 UTC,3/51572,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.570 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159773,"idle in transaction",2022-02-28 02:05:19 UTC,3/51572,0,LOG,00000,"statement: SELECT * FROM review r WHERE r.i_id=289 ORDER BY creation_date DESC",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.570 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159774,"idle in transaction",2022-02-28 02:05:19 UTC,3/51572,0,LOG,00000,"statement: SELECT * FROM trust t WHERE t.source_u_id=1138",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.571 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159775,"idle in transaction",2022-02-28 02:05:19 UTC,3/51572,0,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.571 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159776,"idle",2022-02-28 02:05:19 UTC,3/51573,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.571 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159777,"idle in transaction",2022-02-28 02:05:19 UTC,3/51573,0,LOG,00000,"statement: UPDATE useracct SET name = 'J}}B84HV^lh<\QQhl5xaH5RT' WHERE u_id=651",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.571 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159778,"idle in transaction",2022-02-28 02:05:19 UTC,3/51573,52767,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.572 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159779,"idle",2022-02-28 02:05:19 UTC,3/51574,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.572 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159780,"idle in transaction",2022-02-28 02:05:19 UTC,3/51574,0,LOG,00000,"statement: SELECT avg(rating) FROM review r WHERE r.i_id=947",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.572 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159781,"idle in transaction",2022-02-28 02:05:19 UTC,3/51574,0,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.572 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159782,"idle",2022-02-28 02:05:19 UTC,3/51575,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.572 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159783,"idle in transaction",2022-02-28 02:05:19 UTC,3/51575,0,LOG,00000,"statement: UPDATE useracct SET name = '+1)eB_(6^dQ%Ef%}@hxaYtX$' WHERE u_id=1784",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.573 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159784,"idle in transaction",2022-02-28 02:05:19 UTC,3/51575,52768,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.573 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159785,"idle",2022-02-28 02:05:19 UTC,3/51576,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.573 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159786,"idle in transaction",2022-02-28 02:05:19 UTC,3/51576,0,LOG,00000,"statement: UPDATE useracct SET name = '>LW''Qx25SaOU(*g$([$*mwqs' WHERE u_id=1058",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.573 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159787,"idle in transaction",2022-02-28 02:05:19 UTC,3/51576,52769,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-28 02:06:00.574 UTC,"project1user","project1db",63949,"127.0.0.1:43410",621c2ddf.f9cd,159788,"idle",2022-02-28 02:05:19 UTC,3/51577,0,LOG,00000,"statement: BEGIN",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
